time,mode,height,yaw,v_forward,v_right,pos_forward,pos_right
0.0,TAKEOFF,0.1899999976158142,-0.08625312894582748,0.0,0.0,0.00411224365234375,0.004657745361328125
0.5162537097930908,TAKEOFF,0.1899999976158142,-0.086366668343544,0.0,0.0,0.00411224365234375,0.00467681884765625
1.0481326580047607,TAKEOFF,0.1899999976158142,-0.08646346628665924,0.0,0.0,0.00411224365234375,0.004680633544921875
1.5705995559692383,TAKEOFF,0.1899999976158142,-0.08657409995794296,0.0,0.0,0.004119873046875,0.004673004150390625
2.087599992752075,TAKEOFF,0.28999999165534973,-0.08671116083860397,0.0,0.0,0.00432586669921875,0.004909515380859375
2.604330062866211,TAKEOFF,0.8700000047683716,-0.08661233633756638,0.0,0.0,0.00997161865234375,0.0009918212890625
3.1197493076324463,TAKEOFF,1.709999918937683,-0.08563800156116486,0.0,0.0,0.01198577880859375,0.000301361083984375
3.636491060256958,TAKEOFF,2.3899998664855957,-0.08573320508003235,0.0,0.0,0.0092926025390625,-0.003543853759765625
4.153106689453125,TAKEOFF,2.8299999237060547,-0.06803163886070251,0.0,0.0,0.0079193115234375,-0.001491546630859375
4.671001195907593,TAKEOFF,3.0299999713897705,-0.06664832681417465,0.0,0.0,0.00795745849609375,-0.0035858154296875
5.192946195602417,MISSION,3.119999885559082,-0.06213265657424927,0.0,0.0,0.00574493408203125,-0.003330230712890625
5.709394216537476,MISSION,3.119999885559082,-0.04002741724252701,0.0,0.0,0.0034637451171875,-0.00980377197265625
6.225803852081299,MISSION,3.069999933242798,-0.034563492983579636,0.01,0.0,0.01183319091796875,-0.015163421630859375
6.736469030380249,MISSION,3.069999933242798,-0.04016440734267235,0.01,0.0,0.019256591796875,-0.019374847412109375
7.258235931396484,MISSION,3.0299999713897705,-0.04637479409575462,0.02,0.0,0.0294647216796875,-0.032947540283203125
7.774779558181763,MISSION,3.0299999713897705,-0.04165802523493767,0.03,-0.01,0.0357818603515625,-0.026866912841796875
8.298393249511719,MISSION,3.0299999713897705,-0.0411430299282074,0.03,-0.02,0.04266357421875,-0.02642822265625
8.814348697662354,MISSION,3.0299999713897705,-0.042529262602329254,0.02,-0.03,0.04824066162109375,-0.025577545166015625
9.33027982711792,MISSION,3.0299999713897705,-0.04289369657635689,0.03,-0.03,0.04969024658203125,-0.028106689453125
9.845890283584595,MISSION,3.0299999713897705,-0.04176797345280647,0.02,-0.03,0.03878021240234375,-0.024387359619140625
10.362244606018066,MISSION,3.069999933242798,-0.041496630758047104,0.02,0.0,0.03002166748046875,-0.015117645263671875
10.87777590751648,MISSION,3.069999933242798,-0.04095222428441048,-0.01,0.12,0.04885101318359375,-0.014614105224609375
11.399872779846191,MISSION,3.0299999713897705,-0.04271065816283226,-0.17,0.46,0.2188720703125,-0.06672286987304688
11.916004180908203,MISSION,3.0299999713897705,-0.0409187488257885,-0.17,0.27,0.37284088134765625,-0.15670394897460938
12.43209457397461,MISSION,3.069999933242798,-0.041613876819610596,-0.07,0.0,0.43616485595703125,-0.22143936157226562
12.947364091873169,MISSION,3.0299999713897705,-0.045513056218624115,0.03,-0.25,0.38788604736328125,-0.24640274047851562
13.46334981918335,MISSION,3.0299999713897705,-0.041884321719408035,0.14,-0.37,0.2635955810546875,-0.210662841796875
13.979255437850952,MISSION,3.0299999713897705,-0.04189484938979149,0.16,-0.38,0.18730926513671875,-0.18323898315429688
14.503031492233276,MISSION,3.069999933242798,-0.04172104597091675,0.23,-0.28,0.05370330810546875,-0.10355758666992188
15.019423007965088,MISSION,3.069999933242798,-0.04420805349946022,0.33,-0.03,-0.00370025634765625,0.0259246826171875
15.536113500595093,MISSION,3.069999933242798,-0.04258916527032852,0.38,0.24,0.0457611083984375,0.1930084228515625
16.051974534988403,MISSION,3.069999933242798,-0.04172946885228157,0.38,0.47,0.2157440185546875,0.3746376037597656
16.56835150718689,MISSION,3.069999933242798,-0.03822905197739601,0.37,0.58,0.4626922607421875,0.5545158386230469
17.084869384765625,MISSION,3.069999933242798,-0.039123162627220154,0.34,0.58,0.6038894653320312,0.6372222900390625
17.607468843460083,MISSION,3.069999933242798,-0.0422828309237957,0.31,0.5,0.8845596313476562,0.7946434020996094
18.123014211654663,MISSION,3.069999933242798,-0.04273172840476036,0.23,0.43,1.1228408813476562,0.9267807006835938
18.639480352401733,MISSION,3.069999933242798,-0.044064972549676895,0.17,0.43,1.2442626953125,0.9781532287597656
19.155548572540283,MISSION,3.069999933242798,-0.04132889211177826,0.01,0.41,1.4701766967773438,1.0316505432128906
19.673570156097412,MISSION,3.0299999713897705,-0.04353933408856392,-0.11,0.4,1.8182296752929688,1.0183219909667969
20.188762187957764,MISSION,3.0299999713897705,-0.04389340430498123,-0.12,0.31,2.0195159912109375,0.96954345703125
20.712331771850586,MISSION,3.0299999713897705,-0.041900597512722015,-0.08,0.31,2.1133499145507812,0.9522628784179688
21.22876286506653,MISSION,3.069999933242798,-0.04069695994257927,0.1,0.4,2.3268508911132812,0.9648056030273438
21.74544358253479,MISSION,3.069999933242798,-0.037845075130462646,0.42,0.38,2.54376220703125,1.0926628112792969
22.26208734512329,MISSION,3.069999933242798,-0.04090877249836922,0.54,0.37,2.6524658203125,1.1977348327636719
22.778688430786133,MISSION,3.069999933242798,-0.04444749280810356,0.7,0.36,2.8594894409179688,1.4657630920410156
23.29587984085083,MISSION,3.069999933242798,-0.040911007672548294,0.7,0.32,3.0623855590820312,1.7759361267089844
23.818058252334595,MISSION,3.069999933242798,-0.04181002452969551,0.43,0.2,3.22021484375,2.023632049560547
24.33495569229126,MISSION,3.069999933242798,-0.04149290546774864,0.31,0.24,3.3744735717773438,2.2112770080566406
24.851903438568115,MISSION,3.069999933242798,-0.04189208522439003,0.21,0.28,3.5350265502929688,2.365398406982422
25.368364572525024,MISSION,3.069999933242798,-0.04223291203379631,0.17,0.32,3.7035369873046875,2.485668182373047
25.885645151138306,MISSION,3.069999933242798,-0.04060281068086624,0.21,0.37,3.8858489990234375,2.6133689880371094
26.401700973510742,MISSION,3.069999933242798,-0.040208958089351654,0.3,0.42,4.090766906738281,2.7649497985839844
26.924176454544067,MISSION,3.069999933242798,-0.04115715250372887,0.35,0.41,4.3003997802734375,2.9369468688964844
27.440096378326416,MISSION,3.069999933242798,-0.042952340096235275,0.36,0.41,4.4089813232421875,3.0251121520996094
27.956273078918457,MISSION,3.069999933242798,-0.042631372809410095,0.39,0.36,4.620796203613281,3.212604522705078
28.471852779388428,MISSION,3.069999933242798,-0.042411018162965775,0.38,0.3,4.796409606933594,3.3900718688964844
28.99073052406311,MISSION,3.069999933242798,-0.040578436106443405,0.37,0.27,4.955535888671875,3.5828285217285156
29.503755569458008,MISSION,3.069999933242798,-0.04373966529965401,0.35,0.29,5.115455627441406,3.7593955993652344
30.026305437088013,MISSION,3.069999933242798,-0.04249674454331398,0.34,0.31,5.2797698974609375,3.931835174560547
30.542953491210938,MISSION,3.069999933242798,-0.04017055407166481,0.34,0.33,5.4491424560546875,4.108776092529297
31.05889582633972,MISSION,3.069999933242798,-0.04095883667469025,0.44,0.23,5.5325164794921875,4.202426910400391
31.60650897026062,MISSION,3.069999933242798,-0.041583310812711716,0.47,0.13,5.659881591796875,4.424831390380859
32.12900447845459,MISSION,3.069999933242798,-0.04117586091160774,0.53,-0.02,5.712089538574219,4.674213409423828
32.644577980041504,MISSION,3.069999933242798,-0.04236752167344093,0.55,-0.13,5.704216003417969,4.956821441650391
33.16119313240051,MISSION,3.069999933242798,-0.040763773024082184,0.52,-0.16,5.655265808105469,5.220920562744141
33.676236629486084,MISSION,3.069999933242798,-0.04155151546001434,0.51,-0.1,5.609222412109375,5.475948333740234
34.19218182563782,MISSION,3.119999885559082,-0.043172769248485565,0.43,0.02,5.609626770019531,5.714748382568359
34.71011304855347,MISSION,3.119999885559082,-0.041664592921733856,0.38,0.22,5.6764678955078125,5.933208465576172
35.2320601940155,MISSION,3.119999885559082,-0.04056285321712494,0.23,0.48,5.840385437011719,6.102230072021484
35.74841237068176,MISSION,3.119999885559082,-0.043768204748630524,0.08,0.69,6.1060333251953125,6.194721221923828
36.26504421234131,MISSION,3.119999885559082,-0.04058113694190979,0.01,0.75,6.439033508300781,6.246807098388672
36.78101849555969,MISSION,3.119999885559082,-0.04136597737669945,0.0,0.67,6.790069580078125,6.261959075927734
37.29696726799011,MISSION,3.119999885559082,-0.0412483848631382,0.06,0.48,7.0724945068359375,6.276332855224609
37.81347918510437,MISSION,3.119999885559082,-0.04105832800269127,0.12,0.39,7.188163757324219,6.298641204833984
38.33511424064636,MISSION,3.119999885559082,-0.04179777204990387,0.25,0.22,7.3853302001953125,6.361888885498047
38.851874113082886,MISSION,3.119999885559082,-0.04084637388586998,0.26,0.18,7.536109924316406,6.471233367919922
39.3682336807251,MISSION,3.119999885559082,-0.04207249730825424,0.23,0.16,7.661064147949219,6.574703216552734
39.88739514350891,MISSION,3.069999933242798,-0.04150917008519173,0.18,0.2,7.7938385009765625,6.667675018310547
40.40121626853943,MISSION,3.069999933242798,-0.042129889130592346,0.08,0.15,7.9202728271484375,6.727016448974609
40.91795206069946,MISSION,3.119999885559082,-0.04143966734409332,0.0,0.11,8.010406494140625,6.744037628173828
41.43995666503906,LANDING,3.119999885559082,-0.041310884058475494,-0.03,0.07,8.079795837402344,6.742160797119141
41.956594705581665,LANDING,3.069999933242798,-0.0418267622590065,-0.04,0.01,8.120376586914062,6.725124359130859
42.473721504211426,LANDING,2.929999828338623,-0.0422118678689003,-0.04,-0.01,8.135002136230469,6.689815521240234
42.99017786979675,LANDING,2.679999828338623,-0.04182075709104538,-0.02,-0.03,8.132369995117188,6.655376434326172
43.52015829086304,LANDING,2.3899998664855957,-0.04204247146844864,0.0,-0.03,8.122489929199219,6.632732391357422
44.04438877105713,LANDING,2.2899999618530273,-0.0420590415596962,0.0,-0.03,8.116477966308594,6.628597259521484
44.56125473976135,LANDING,2.0,-0.04214442893862724,0.02,-0.02,8.105697631835938,6.625141143798828
45.07799935340881,LANDING,1.899999976158142,-0.04203154891729355,0.02,-0.02,8.101448059082031,6.620433807373047
45.601550340652466,LANDING,1.659999966621399,-0.04186519980430603,0.03,-0.02,8.097389221191406,6.616619110107422
46.11850619316101,LANDING,1.409999966621399,-0.041613612323999405,0.03,-0.01,8.09716796875,6.611446380615234
46.63530087471008,LANDING,1.1699999570846558,-0.04202083498239517,0.03,-0.01,8.092338562011719,6.602558135986328
47.18311810493469,LANDING,0.9199999570846558,-0.04191884398460388,0.04,-0.01,8.089027404785156,6.608089447021484
47.707125425338745,LANDING,0.6800000071525574,-0.04160415008664131,0.02,-0.01,8.08428955078125,6.606487274169922
48.223687171936035,LANDING,0.5799999833106995,-0.041224390268325806,0.01,0.0,8.083160400390625,6.605693817138672
48.74397921562195,LANDING,0.3400000035762787,-0.041358061134815216,0.01,0.0,8.080535888671875,6.602977752685547
49.25773596763611,LANDING,0.14000000059604645,-0.04032641649246216,-0.18,0.04,8.082664489746094,6.583393096923828
49.773942947387695,LANDING,0.1899999976158142,-0.04357607662677765,-0.11,0.02,8.091163635253906,6.530979156494141
50.289491415023804,LANDING,0.1899999976158142,-0.0447273887693882,-0.05,0.0,8.083999633789062,6.538959503173828
50.81314778327942,LANDING,0.1899999976158142,-0.04540688544511795,-0.01,0.0,8.07855224609375,6.562915802001953
51.32966756820679,LANDING,0.1899999976158142,-0.045716382563114166,0.0,0.0,8.077682495117188,6.573970794677734
51.84674048423767,LANDING,0.1899999976158142,-0.04520772024989128,0.0,0.0,8.076171875,6.591815948486328
52.363919258117676,LANDING,0.1899999976158142,-0.04436502605676651,0.01,0.0,8.0728759765625,6.604816436767578
